g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
121,176,72,55,-0.022120748609457667,5,5,122,2026-05-23,C5
121,177,73,56,0.029448419866280065,5,5,122,2026-05-30,C5
121,178,74,57,-0.007629316969051517,5,5,122,2026-06-06,C5
121,179,75,58,-0.001831729866981175,5,5,122,2026-06-13,C5
121,180,76,59,0.0033863482949629447,5,5,122,2026-06-20,C5
121,181,77,60,-0.027562905827999376,5,5,122,2026-06-27,C5
121,182,78,61,-0.0016600781171087812,5,5,122,2026-07-04,C5
121,183,79,62,-0.06590443485922307,5,5,122,2026-07-11,C5
121,184,80,63,0.0041262011863840015,5,5,122,2026-07-18,C5
121,185,81,64,0.006809498792736984,5,5,122,2026-07-25,C5
121,186,82,65,0.008805860796630425,5,5,122,2026-08-01,C5
121,187,83,66,0.0365680682503601,5,5,122,2026-08-08,C5
121,188,84,67,-0.06404582306585963,5,5,122,2026-08-15,C5
121,189,85,68,0.0034647044599255103,5,5,122,2026-08-22,C5
121,190,86,69,-0.004686955214284513,5,5,122,2026-08-29,C5
121,191,87,70,-0.05190233420745967,5,5,122,2026-09-05,C5
135,0,104,-135,-0.1005070116709738,2,2,122,2023-01-07,C6
135,1,105,-134,-0.0887584483921901,2,2,122,2023-01-14,C6
135,4,108,-131,-0.09801383966482399,2,2,122,2023-02-04,C6
135,5,109,-130,-0.09712654416909376,2,2,122,2023-02-11,C6
135,6,110,-129,-0.08244656386947988,2,2,122,2023-02-18,C6
135,7,111,-128,-0.09062999760328692,2,2,122,2023-02-25,C6
135,8,112,-127,-0.10152194260454984,2,2,122,2023-03-04,C6
135,9,113,-126,-0.08733297929822276,2,2,122,2023-03-11,C6
135,10,114,-125,-0.10489232380474521,2,2,122,2023-03-18,C6
135,11,115,-124,-0.08402155379753587,2,2,122,2023-03-25,C6
135,12,116,-123,-0.09235218959285132,2,2,122,2023-04-01,C6
135,13,117,-122,-0.0922697123345457,2,2,122,2023-04-08,C6
135,14,118,-121,-0.09257366599647841,2,2,122,2023-04-15,C6
135,15,119,-120,-0.09249083126547271,2,2,122,2023-04-22,C6
135,16,120,-119,-0.057493448693376636,2,2,122,2023-04-29,C6
135,17,121,-118,-0.09683014660691383,2,2,122,2023-05-06,C6
135,18,122,-117,-0.08672301154363465,2,2,122,2023-05-13,C6
135,19,123,-116,-0.06878177439343594,2,2,122,2023-05-20,C6
135,20,124,-115,-0.061676603391721666,2,2,122,2023-05-27,C6
135,21,125,-114,-0.0554181554992585,2,2,122,2023-06-03,C6
135,22,126,-113,-0.060865839609716886,2,2,122,2023-06-10,C6
135,23,127,-112,-0.07475805487987669,2,2,122,2023-06-17,C6
135,24,128,-111,-0.05030607815374678,2,2,122,2023-06-24,C6
135,25,129,-110,-0.05721607056104605,2,2,122,2023-07-01,C6
135,26,130,-109,-0.04603884763006568,2,2,122,2023-07-08,C6
135,27,131,-108,-0.06157491132846431,2,2,122,2023-07-15,C6
