g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
99,156,98,57,-0.034501605134860336,14,14,111,2026-01-03,C4
99,157,98,58,-0.023575473871327024,14,14,111,2026-01-10,C4
99,158,98,59,-0.03448412343413498,14,14,111,2026-01-17,C4
99,159,98,60,-0.018915714471302414,14,14,111,2026-01-24,C4
99,160,98,61,-0.012224992534193985,14,14,111,2026-01-31,C4
99,161,98,62,-0.01667758124748217,14,14,111,2026-02-07,C4
99,163,98,64,0.012548558136768535,14,14,111,2026-02-21,C4
99,164,98,65,-0.05517408356316991,14,14,111,2026-02-28,C4
99,165,98,66,-0.05503724373047666,14,14,111,2026-03-07,C4
99,166,98,67,-0.054269157434524484,14,14,111,2026-03-14,C4
99,167,98,68,-0.049594698078256234,14,14,111,2026-03-21,C4
99,168,98,69,-0.021447935539490717,14,14,111,2026-03-28,C4
99,169,98,70,0.03106232346213552,14,14,111,2026-04-04,C4
99,170,98,71,0.01518492576535714,14,14,111,2026-04-11,C4
99,171,98,72,-0.04443428955217671,14,14,111,2026-04-18,C4
99,172,98,73,0.014357779980756866,14,14,111,2026-04-25,C4
99,173,98,74,0.019434316690079376,14,14,111,2026-05-02,C4
99,174,98,75,0.009718206495924593,14,14,111,2026-05-09,C4
99,175,98,76,-0.008105194068049937,14,14,111,2026-05-16,C4
99,176,98,77,-0.018538253330433678,14,14,111,2026-05-23,C4
99,177,98,78,-0.011406549420001674,14,14,111,2026-05-30,C4
99,178,98,79,-0.03386640026078619,14,14,111,2026-06-06,C4
99,179,98,80,-0.019839666728933534,14,14,111,2026-06-13,C4
99,180,98,81,-0.04129040117401715,14,14,111,2026-06-20,C4
99,181,98,82,-0.02281589309617693,14,14,111,2026-06-27,C4
99,182,98,83,-0.03858050803969525,14,14,111,2026-07-04,C4
99,183,98,84,0.0033493487053510435,14,14,111,2026-07-11,C4
99,184,98,85,0.007363332612736945,14,14,111,2026-07-18,C4
99,185,98,86,-0.018595707748053344,14,14,111,2026-07-25,C4
99,186,98,87,-0.03371483230437319,14,14,111,2026-08-01,C4
99,187,98,88,-0.027228537593684876,14,14,111,2026-08-08,C4
99,188,98,89,-0.025865592540243815,14,14,111,2026-08-15,C4
99,189,98,90,0.010021579974163732,14,14,111,2026-08-22,C4
99,190,98,91,-0.05182281100393181,14,14,111,2026-08-29,C4
99,191,98,92,-0.02608669031298459,14,14,111,2026-09-05,C4
99,192,98,93,-0.03432451527455908,14,14,111,2026-09-12,C4
121,0,120,-121,0.20048999456654823,5,5,111,2023-01-07,C5
121,1,120,-120,0.2138489943215125,5,5,111,2023-01-14,C5
121,3,120,-118,0.2139830387436908,5,5,111,2023-01-28,C5
121,4,120,-117,0.18765126817455396,5,5,111,2023-02-04,C5
121,5,120,-116,0.1756906893231815,5,5,111,2023-02-11,C5
121,6,120,-115,0.1729908806275265,5,5,111,2023-02-18,C5
121,7,120,-114,0.09941993191446533,5,5,111,2023-02-25,C5
121,8,120,-113,0.09043982072599321,5,5,111,2023-03-04,C5
121,9,120,-112,0.09433819939656214,5,5,111,2023-03-11,C5
121,10,120,-111,0.07280029537335464,5,5,111,2023-03-18,C5
121,11,120,-110,0.0668664310956827,5,5,111,2023-03-25,C5
121,12,120,-109,0.07149839260702961,5,5,111,2023-04-01,C5
121,13,120,-108,0.07790396405624184,5,5,111,2023-04-08,C5
121,14,120,-107,0.0705750283238959,5,5,111,2023-04-15,C5
121,15,120,-106,0.057465341952448415,5,5,111,2023-04-22,C5
121,16,120,-105,0.01971817686135789,5,5,111,2023-04-29,C5
121,17,120,-104,0.07580978335571477,5,5,111,2023-05-06,C5
121,18,120,-103,0.05431452765214072,5,5,111,2023-05-13,C5
121,19,120,-102,0.04941510288993889,5,5,111,2023-05-20,C5
121,20,120,-101,0.053402521928584946,5,5,111,2023-05-27,C5
121,21,120,-100,0.02650665703282478,5,5,111,2023-06-03,C5
121,22,120,-99,0.08243989591711452,5,5,111,2023-06-10,C5
121,23,120,-98,0.0919006941285063,5,5,111,2023-06-17,C5
121,24,120,-97,0.12633896801701672,5,5,111,2023-06-24,C5
121,25,120,-96,0.13064598123062504,5,5,111,2023-07-01,C5
121,26,120,-95,0.14626581636374558,5,5,111,2023-07-08,C5
121,27,120,-94,0.14533893682431126,5,5,111,2023-07-15,C5
121,28,120,-93,0.15183790794224128,5,5,111,2023-07-22,C5
121,29,120,-92,0.12413247593100837,5,5,111,2023-07-29,C5
121,30,120,-91,0.114980045249807,5,5,111,2023-08-05,C5
121,31,120,-90,0.06066977704424287,5,5,111,2023-08-12,C5
121,32,120,-89,0.12109522357168132,5,5,111,2023-08-19,C5
121,33,120,-88,0.08502677465805702,5,5,111,2023-08-26,C5
121,34,120,-87,0.06043000376748262,5,5,111,2023-09-02,C5
121,35,120,-86,0.06667251235402771,5,5,111,2023-09-09,C5
121,36,120,-85,0.06958438244999435,5,5,111,2023-09-16,C5
121,39,120,-82,0.016413159213870574,5,5,111,2023-10-07,C5
121,40,120,-81,0.06065468023006542,5,5,111,2023-10-14,C5
121,41,120,-80,0.05775488129919712,5,5,111,2023-10-21,C5
121,42,120,-79,0.04646575194118144,5,5,111,2023-10-28,C5
121,43,120,-78,0.08520472254475167,5,5,111,2023-11-04,C5
